ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20150111141627,2015,43,male,white,20000,TRUE,Bachelors,FALSE,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1622
20150201150648,2015,42,female,white,75000,TRUE,Masters,TRUE,4,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1623
20150112142465,2015,28,female,white,0,TRUE,HS,TRUE,2,1,South,not in labor force,not employed,FALSE,metropolitan,FALSE,1624
20150403151022,2015,59,female,asian,30000,FALSE,Masters,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1625
20150605151191,2015,50,male,white,50000,TRUE,Bachelors,TRUE,1,17,South,employed - at work,employed,FALSE,metropolitan,FALSE,1626
20150504150535,2015,41,male,white,50000,TRUE,Some college,TRUE,3,8,South,employed - at work,employed,FALSE,metropolitan,FALSE,1627
20150908151146,2015,80,male,white,100000,TRUE,Masters,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1628
20150201152452,2015,27,male,white,10000,FALSE,HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1629
20151210152008,2015,49,male,white,75000,TRUE,Bachelors,TRUE,2,6,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1630
20151009151113,2015,85,male,white,20000,TRUE,Bachelors,FALSE,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,1631
20150605152259,2015,17,female,white,75000,TRUE,Did not graduate from HS,TRUE,1,17,Midwest,not in labor force,"NA",TRUE,non-metropolitan,FALSE,1632
20150605150872,2015,68,male,white,50000,TRUE,HS,FALSE,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1633
20150807150731,2015,67,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1634
20151008151151,2015,35,female,white,50000,FALSE,Some college,TRUE,1,14,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1635
20150807150158,2015,46,female,white,30000,FALSE,HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1636
20150112140834,2015,43,female,asian,15000,FALSE,Did not graduate from HS,TRUE,3,2,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1637
20150807150774,2015,50,male,white,40000,FALSE,Bachelors,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1638
20150201151756,2015,57,female,white,40000,FALSE,Masters,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1639
20151211151399,2015,45,male,white,75000,FALSE,Bachelors,TRUE,2,10,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1640
20150112142477,2015,16,male,white,100000,TRUE,Did not graduate from HS,TRUE,1,16,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,1641
20151212151314,2015,40,female,white,100000,TRUE,Bachelors,TRUE,2,7,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1642
20150302150842,2015,28,male,white,30000,TRUE,HS,FALSE,0,0,Northeast,unemployed - looking,"NA",TRUE,metropolitan,FALSE,1643
20150504151538,2015,32,female,white,60000,TRUE,Some college,TRUE,2,3,South,not in labor force,employed,FALSE,metropolitan,FALSE,1644
20150504151905,2015,57,male,white,150000,TRUE,Bachelors,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1645
20150112141643,2015,47,male,white,35000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1646
20150705150746,2015,71,male,white,25000,TRUE,HS,FALSE,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,1647
20151010150671,2015,80,female,white,100000,FALSE,Masters,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1648
20151009151997,2015,78,male,black,40000,FALSE,Some college,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1649
20150807152175,2015,66,female,white,75000,TRUE,Some college,FALSE,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1650
20150201151671,2015,21,female,white,7500,TRUE,HS,TRUE,2,1,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,1651
20151111151505,2015,85,female,white,15000,FALSE,Some college,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1652
20150101150748,2015,32,female,white,75000,TRUE,Some college,TRUE,4,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,1653
20150111141747,2015,64,male,white,35000,FALSE,Bachelors,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1654
20150504151626,2015,85,female,white,12500,FALSE,HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1655
20150111140819,2015,77,male,black,30000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1656
20150807151111,2015,31,male,white,60000,TRUE,HS,TRUE,3,4,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1657
20151211151509,2015,61,female,white,50000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1658
20150403151857,2015,61,female,white,100000,TRUE,Masters,FALSE,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1659
20151008150586,2015,48,male,white,100000,FALSE,Bachelors,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1660
20150605151195,2015,40,female,white,100000,TRUE,Bachelors,TRUE,2,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,1661
20151010151112,2015,51,female,white,100000,TRUE,HS,TRUE,2,16,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1662
20151109151213,2015,39,male,white,20000,FALSE,HS,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1663
20150402151425,2015,15,female,white,20000,FALSE,Did not graduate from HS,TRUE,2,8,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,1664
20150403151301,2015,41,male,white,150000,TRUE,Bachelors,TRUE,2,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,1665
20150402151425,2015,15,female,white,20000,FALSE,Did not graduate from HS,TRUE,2,8,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,1666
20150403151425,2015,56,male,white,50000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1667
20150201151410,2015,85,female,white,35000,FALSE,Some college,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1668
20150706151763,2015,19,male,white,75000,TRUE,HS,TRUE,1,13,West,employed - at work,"NA",TRUE,metropolitan,FALSE,1669
20150302151089,2015,31,male,white,7500,TRUE,Did not graduate from HS,TRUE,1,6,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1670
20151210152025,2015,63,female,white,12500,FALSE,HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1671
20150112140937,2015,65,male,black,10000,FALSE,Some college,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1672
20150111141138,2015,56,female,white,60000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1673
20151110151429,2015,80,female,asian,20000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1674
20150604150532,2015,33,female,white,75000,TRUE,HS,TRUE,2,4,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1675
20150302151760,2015,38,female,white,25000,TRUE,HS,TRUE,3,8,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,1676
20150807150158,2015,46,female,white,30000,FALSE,HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1677
20150404152052,2015,47,female,white,60000,TRUE,Bachelors,TRUE,1,16,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1678
20150605151402,2015,57,female,white,25000,FALSE,HS,FALSE,0,0,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1679
20150909151055,2015,68,female,black,35000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1680
20150404152052,2015,47,female,white,60000,TRUE,Bachelors,TRUE,1,16,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1681
20150403151449,2015,47,female,white,60000,TRUE,HS,FALSE,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1682
20150504152027,2015,37,male,white,75000,TRUE,Bachelors,TRUE,2,2,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,1683
20150807152450,2015,33,female,white,40000,TRUE,Some college,TRUE,2,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1684
20150504151059,2015,61,male,white,10000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1685
20150504150543,2015,40,female,white,100000,TRUE,HS,TRUE,1,6,South,employed - at work,employed,FALSE,metropolitan,FALSE,1686
20151009151748,2015,26,male,white,0,TRUE,HS,TRUE,3,1,West,not in labor force,not employed,FALSE,metropolitan,FALSE,1687
20150403151634,2015,75,female,white,7500,FALSE,Some college,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1688
20150201152176,2015,16,female,white,50000,TRUE,Did not graduate from HS,TRUE,2,13,West,not in labor force,"NA",TRUE,metropolitan,FALSE,1689
20151110152401,2015,60,male,white,25000,FALSE,Some college,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1690
20150201150599,2015,46,female,white,100000,TRUE,Some college,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1691
20150403150125,2015,44,female,white,10000,FALSE,HS,TRUE,1,12,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,1692
20150112141802,2015,57,male,white,150000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1693
20150302151376,2015,66,female,white,10000,FALSE,HS,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1694
20150504150057,2015,64,female,white,25000,FALSE,HS,FALSE,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1695
20151109151003,2015,32,female,white,60000,TRUE,Some college,TRUE,2,2,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1696
20150604151006,2015,16,female,white,12500,FALSE,Did not graduate from HS,TRUE,3,11,Midwest,not in labor force,"NA",TRUE,metropolitan,FALSE,1697
20150605150850,2015,51,female,black,60000,FALSE,Some college,TRUE,2,8,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1698
20150605150618,2015,43,female,white,100000,TRUE,Bachelors,TRUE,1,1,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1699
20151009152185,2015,80,male,white,30000,FALSE,Masters,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1700
20150212141418,2015,48,male,white,35000,TRUE,Some college,TRUE,1,16,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1701
20151008151670,2015,69,male,black,35000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1702
20150807150512,2015,17,female,black,50000,FALSE,Did not graduate from HS,TRUE,2,4,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1703
20150202151198,2015,71,female,white,30000,FALSE,Masters,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1704
20150202150088,2015,65,male,white,10000,FALSE,HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1705
20150806152406,2015,52,male,white,35000,FALSE,HS,TRUE,1,15,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1706
20151211151764,2015,16,male,black,30000,FALSE,Did not graduate from HS,TRUE,1,16,South,not in labor force,"NA",TRUE,metropolitan,FALSE,1707
20150604152431,2015,51,male,white,20000,FALSE,HS,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1708
20150303152013,2015,22,female,white,30000,FALSE,HS,TRUE,1,2,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1709
20150302151156,2015,26,female,white,30000,FALSE,Bachelors,FALSE,0,0,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1710
20150403152096,2015,36,male,white,20000,TRUE,HS,TRUE,3,4,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,1711
20151211152294,2015,32,female,white,75000,FALSE,Bachelors,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1712
20150806151021,2015,51,male,asian,150000,TRUE,Bachelors,TRUE,2,13,West,employed - at work,employed,FALSE,metropolitan,FALSE,1713
20150907152313,2015,39,female,white,50000,TRUE,Some college,TRUE,1,5,South,not in labor force,employed,FALSE,metropolitan,FALSE,1714
20151211151046,2015,73,male,white,25000,FALSE,HS,FALSE,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1715
20150403152285,2015,53,female,white,50000,TRUE,Some college,TRUE,1,9,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,1716
20150505152125,2015,67,male,white,7500,FALSE,HS,FALSE,0,0,Northeast,unemployed - looking,"NA",FALSE,metropolitan,FALSE,1717
20150303151834,2015,80,male,white,15000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1718
20150302152011,2015,60,female,black,15000,FALSE,HS,FALSE,0,0,South,unemployed - on layoff,"NA",FALSE,metropolitan,FALSE,1719
20150908151508,2015,28,female,black,30000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1720
20151009152466,2015,33,female,white,75000,TRUE,Some college,TRUE,2,6,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,1721
20151211151142,2015,60,female,white,150000,TRUE,Masters,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1722
20150302151213,2015,71,male,white,35000,FALSE,Bachelors,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1723
20151211151591,2015,37,female,white,5000,FALSE,Some college,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1724
20150908152046,2015,33,male,white,30000,FALSE,Masters,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1725
20150112140917,2015,50,female,black,75000,TRUE,Some college,FALSE,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1726
20150201152261,2015,29,female,white,35000,TRUE,Some college,TRUE,5,1,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1727
20150807150147,2015,50,female,white,40000,TRUE,HS,FALSE,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,1728
20150504151617,2015,47,male,white,75000,TRUE,HS,FALSE,0,0,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,1729
20150403151288,2015,37,female,white,30000,FALSE,Some college,TRUE,2,10,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1730
20150705152440,2015,57,female,white,40000,TRUE,HS,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1731
20150201150955,2015,85,female,white,12500,FALSE,Some college,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1732
20150504150001,2015,60,female,black,50000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1733
20151110150548,2015,35,male,other,150000,TRUE,Bachelors,TRUE,1,4,West,employed - at work,employed,FALSE,metropolitan,FALSE,1734
20150706152337,2015,36,female,white,100000,TRUE,Masters,TRUE,1,4,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1735
20150504151699,2015,46,female,white,40000,TRUE,Did not graduate from HS,TRUE,1,15,South,not in labor force,employed,FALSE,metropolitan,FALSE,1736
20151109151626,2015,47,male,white,75000,TRUE,HS,TRUE,1,11,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1737
20151211152274,2015,32,female,white,60000,TRUE,Some college,TRUE,2,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,1738
20150807150671,2015,25,female,black,0,FALSE,HS,TRUE,3,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1739
20150605151447,2015,59,male,white,50000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1740
20150403151941,2015,72,female,white,25000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1741
20150202152177,2015,75,female,white,25000,FALSE,HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1742
20151008150502,2015,48,male,white,150000,TRUE,Bachelors,TRUE,3,4,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1743
20150605151984,2015,35,male,white,100000,TRUE,Bachelors,TRUE,2,1,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,1744
20150302151784,2015,37,male,asian,150000,TRUE,Masters,TRUE,1,5,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1745
20150101151874,2015,35,female,white,100000,TRUE,Bachelors,TRUE,1,4,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1746
20150908152245,2015,45,male,white,75000,TRUE,Bachelors,TRUE,1,17,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1747
20151211151980,2015,39,male,white,40000,TRUE,HS,TRUE,2,5,Midwest,unemployed - looking,not employed,FALSE,metropolitan,FALSE,1748
20150606151203,2015,42,female,other,150000,TRUE,Some college,TRUE,2,13,West,employed - at work,employed,FALSE,metropolitan,FALSE,1749
20150201151407,2015,54,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1750
20150201151519,2015,42,male,white,25000,FALSE,Bachelors,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1751
20151010151198,2015,48,male,black,40000,FALSE,HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1752
20150112141556,2015,80,male,white,10000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,1753
20150302151645,2015,56,male,white,50000,TRUE,HS,TRUE,1,17,South,employed - at work,employed,FALSE,metropolitan,FALSE,1754
20151212151276,2015,30,female,white,50000,FALSE,Some college,TRUE,2,9,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,1755
20150707150537,2015,68,female,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1756
20150112141643,2015,47,male,white,35000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1757
20150504151333,2015,80,female,white,7500,TRUE,HS,FALSE,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,1758
20150112141465,2015,44,female,white,30000,TRUE,HS,TRUE,1,14,Northeast,employed - absent,employed,FALSE,metropolitan,FALSE,1759
20150111141969,2015,23,female,white,75000,FALSE,Some college,TRUE,1,11,Midwest,employed - at work,"NA",TRUE,metropolitan,FALSE,1760
20151110150540,2015,53,female,white,60000,TRUE,HS,FALSE,0,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,1761
20150504150671,2015,44,female,white,150000,TRUE,Masters,TRUE,3,4,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1762
20150907150879,2015,60,female,black,25000,FALSE,Some college,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1763
20150605151471,2015,34,female,white,75000,TRUE,Masters,TRUE,2,6,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1764
20150908152211,2015,54,female,black,35000,FALSE,HS,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1765
20150504151783,2015,25,female,white,5000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1766
20150201152323,2015,51,male,white,40000,TRUE,Did not graduate from HS,TRUE,3,5,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1767
20150111141293,2015,71,female,white,150000,FALSE,Some college,FALSE,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1768
20150908152390,2015,42,female,white,35000,FALSE,Bachelors,TRUE,2,10,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1769
20150101150850,2015,80,male,white,20000,FALSE,HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1770
20150504151489,2015,42,female,white,75000,FALSE,Bachelors,TRUE,1,10,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1771
20151211151879,2015,52,female,asian,60000,FALSE,Masters,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1772
20151009152429,2015,55,female,white,75000,TRUE,HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1773
20150504151690,2015,32,male,white,40000,FALSE,Did not graduate from HS,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1774
20150111141627,2015,43,male,white,20000,TRUE,Bachelors,FALSE,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1775
20150605151416,2015,20,female,white,100000,TRUE,Some college,TRUE,1,14,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1776
20150705150678,2015,66,male,white,20000,TRUE,Some college,FALSE,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1777
20150112141613,2015,35,male,white,60000,TRUE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,1778
20151211150556,2015,54,female,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,1779
20150101151772,2015,65,female,white,20000,TRUE,Some college,FALSE,0,0,South,not in labor force,employed,FALSE,non-metropolitan,FALSE,1780
20150403151744,2015,77,female,white,40000,FALSE,Some college,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1781
20150908152255,2015,35,female,black,20000,FALSE,HS,TRUE,1,10,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1782
20150403151833,2015,35,male,white,25000,TRUE,Some college,TRUE,2,5,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1783
20150502150512,2015,42,male,white,75000,TRUE,Some college,TRUE,2,10,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1784
20150403151221,2015,51,female,white,75000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1785
20150201151294,2015,80,female,white,30000,FALSE,Some college,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1786
20150202151225,2015,72,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,1787
20150807151467,2015,45,female,black,7500,FALSE,HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1788
20150505151330,2015,48,male,white,100000,TRUE,Masters,TRUE,1,6,Midwest,employed - absent,employed,FALSE,metropolitan,FALSE,1789
20150403150049,2015,46,female,white,150000,TRUE,HS,FALSE,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1790
20150807151726,2015,33,female,white,50000,TRUE,Some college,TRUE,1,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1791
20150705151653,2015,26,female,white,15000,FALSE,Some college,TRUE,1,9,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1792
20150605152490,2015,57,female,white,150000,TRUE,Masters,TRUE,1,17,South,employed - at work,employed,FALSE,metropolitan,FALSE,1793
20151211152208,2015,54,male,white,40000,FALSE,HS,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1794
20150807151090,2015,38,male,white,15000,TRUE,HS,TRUE,2,7,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1795
20150403150553,2015,37,female,black,7500,FALSE,Some college,TRUE,4,10,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1796
20151009151033,2015,49,male,white,75000,TRUE,Bachelors,TRUE,2,11,South,employed - at work,employed,FALSE,metropolitan,FALSE,1797
20150112141023,2015,80,female,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,1798
20150302150076,2015,79,male,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1799
20150505151686,2015,27,female,white,75000,TRUE,Bachelors,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1800
20151111150640,2015,78,female,black,75000,FALSE,Masters,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1801
20150403150127,2015,80,male,black,40000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,1802
20150201150165,2015,51,female,white,75000,TRUE,HS,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,1803
20150605151243,2015,56,female,white,50000,FALSE,Some college,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,1804
20151211151436,2015,29,male,white,60000,TRUE,Masters,TRUE,3,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,1805
20151210151559,2015,56,female,white,20000,FALSE,Did not graduate from HS,TRUE,1,4,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,1806
20150201151972,2015,65,female,white,50000,TRUE,HS,FALSE,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1807
20150302150867,2015,37,female,white,150000,TRUE,Some college,TRUE,2,7,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,1808
20151009151667,2015,49,female,white,50000,FALSE,Bachelors,TRUE,1,16,South,employed - at work,"NA",FALSE,metropolitan,FALSE,1809
20151111151670,2015,35,male,white,50000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,"NA",TRUE,metropolitan,FALSE,1810
20150908150970,2015,80,male,white,30000,TRUE,Some college,FALSE,0,0,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,1811
20150706151981,2015,55,male,white,5000,FALSE,HS,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1812
20150112140733,2015,47,female,white,15000,FALSE,Some college,TRUE,1,12,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,1813
20150705152265,2015,47,male,black,25000,FALSE,Some college,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,1814
20150706152266,2015,44,male,white,50000,FALSE,HS,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,1815
20150403150696,2015,26,male,white,25000,FALSE,Some college,TRUE,1,11,West,employed - at work,"NA",TRUE,metropolitan,FALSE,1816
20150112140672,2015,62,male,white,40000,TRUE,Some college,FALSE,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,1817
20151009150660,2015,45,female,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,1818
20150302150684,2015,68,female,white,75000,TRUE,Bachelors,FALSE,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,1819
20151109151003,2015,32,female,white,60000,TRUE,Some college,TRUE,2,2,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,1820
20150403151592,2015,62,male,white,12500,FALSE,HS,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,1821
